Simulation, Step, Columns, Integers, Rows, Non-Zeros, UC-Time, ST-Time
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_18 ) Log.txt,8, 1078410, 8112, 256402, 32575626,  00:01:32.9,  00:11:11.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_18 ) Log.txt,9, 1078410, 8112, 256402, 32575626,  00:02:10.7,  00:11:56.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_18 ) Log.txt,10, 1078410, 8112, 256402, 32575626,  00:01:32.3,  00:11:12.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_18 ) Log.txt,11, 1078410, 8112, 256402, 32575626,  00:01:34.0,  00:11:21.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_18 ) Log.txt,12, 1078410, 8112, 256402, 32575626,  00:01:31.5,  00:11:09.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_18 ) Log.txt,13, 1078410, 8112, 256402, 32575626,  00:01:43.9,  00:11:31.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_18 ) Log.txt,14, 1078410, 8112, 256402, 32575626,  03:04:31.1,  03:13:49.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,1, 3754184, 24192, 448961, 244127198,  00:18:15.3,  02:01:05.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,2, 3920112, 24192, 614889, 244459060,  00:45:09.0,  02:56:36.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,3, 3920112, 24192, 614889, 244459060,  01:05:20.0,  03:08:21.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,4, 3920112, 24192, 614889, 244459060,  01:11:03.7,  03:23:45.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,5, 3920112, 24192, 614889, 244459060,  00:45:32.8,  02:59:42.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,6, 3920112, 24192, 614889, 244459060,  01:11:41.9,  03:17:07.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,7, 3920112, 24192, 614889, 244459060,  01:36:39.0,  03:47:40.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,8, 3920112, 24192, 614889, 244459060,  00:43:31.7,  02:47:31.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,9, 3920112, 24192, 614889, 244459060,  01:02:52.7,  03:14:31.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,10, 3920112, 24192, 614889, 244459060,  01:10:45.1,  03:16:50.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,11, 3920112, 24192, 614889, 244459060,  01:40:55.5,  03:54:37.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,12, 3920112, 24192, 614889, 244459060,  01:19:08.6,  03:28:49.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,13, 3920112, 24192, 614889, 244459060,  00:56:13.6,  03:10:09.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_27 ) Log (1).txt,14, 3920112, 24192, 614889, 244459060,  00:48:16.4,  02:54:17.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,1, 1103166, 10104, 289213, 32578229,  00:01:28.2,  00:06:32.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,2, 1128618, 10104, 314665, 32629498,  00:01:42.7,  00:10:30.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,3, 1128618, 10104, 314665, 32629497,  00:01:44.3,  00:10:01.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,4, 1128618, 10104, 314665, 32629506,  00:01:47.8,  00:10:07.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,5, 1128618, 10104, 314665, 32629506,  00:01:50.1,  00:10:00.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,6, 1128618, 10104, 314665, 32629502,  00:01:45.0,  00:09:39.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,7, 1128618, 10104, 314665, 32629499,  00:01:40.8,  00:09:33.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,8, 1128618, 10104, 314665, 32629506,  00:01:41.3,  00:09:36.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,9, 1128618, 10104, 314665, 32629497,  00:02:24.6,  00:10:34.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,10, 1128618, 10104, 314665, 32629498,  00:01:48.3,  00:09:48.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,11, 1128618, 10104, 314665, 32629506,  00:01:49.9,  00:10:00.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,12, 1128618, 10104, 314665, 32629506,  00:01:50.3,  00:10:13.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,13, 1128618, 10104, 314665, 32629499,  00:01:43.4,  00:09:24.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_09 ) Log.txt,14, 1128618, 10104, 314665, 32629506,  00:01:49.5,  00:09:44.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,1, 1098626, 14760, 334611, 32708270,  00:02:06.4,  00:08:03.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,2, 1124078, 14760, 360063, 32759278,  00:03:42.0,  00:13:17.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,3, 1124078, 14760, 360063, 32759278,  00:04:47.1,  00:14:07.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,4, 1124078, 14760, 360063, 32759278,  00:03:21.5,  00:12:42.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,5, 1124078, 14760, 360063, 32759278,  00:03:02.4,  00:11:58.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,6, 1124078, 14760, 360063, 32759278,  00:03:38.8,  00:12:31.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,7, 1124078, 14760, 360063, 32759278,  00:03:10.4,  00:12:15.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,8, 1124078, 14760, 360063, 32759278,  00:03:02.4,  00:12:08.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,9, 1124078, 14760, 360063, 32759278,  05:25:27.2,  05:34:11.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,10, 1124078, 14760, 360063, 32759278,  00:05:40.3,  00:14:36.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,11, 1124078, 14760, 360063, 32759278,  00:04:04.8,  00:13:22.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,12, 1124078, 14760, 360063, 32759278,  00:02:51.5,  00:11:34.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,13, 1124078, 14760, 360063, 32759278,  00:03:57.0,  00:12:55.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_West_03 ) Log.txt,14, 1124078, 14760, 360063, 32759278,  00:04:06.6,  00:12:37.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_SE_18 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,1, 1080342, 13392, 310756, 32632019,  00:01:46.0,  00:08:29.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,2, 1105822, 13392, 336236, 32683076,  00:03:07.2,  00:14:13.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,3, 1105822, 13392, 336236, 32683076,  00:03:28.4,  00:14:19.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,4, 1105822, 13392, 336236, 32683076,  00:03:36.3,  00:14:30.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,5, 1105822, 13392, 336236, 32683076,  00:02:33.9,  00:13:07.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,6, 1105822, 13392, 336236, 32683076,  00:02:03.7,  00:12:29.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,7, 1105822, 13392, 336236, 32683076,  00:01:55.5,  00:12:05.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,8, 1105822, 13392, 336236, 32683076,  00:02:53.2,  00:13:07.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,9, 1105822, 13392, 336236, 32683076,  00:03:32.6,  00:13:14.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,10, 1105822, 13392, 336236, 32683076,  00:03:34.4,  00:13:42.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,11, 1105822, 13392, 336236, 32683076,  00:02:42.9,  00:12:52.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,12, 1105822, 13392, 336236, 32683076,  00:02:18.2,  00:12:40.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,13, 1105822, 13392, 336236, 32683076,  00:02:14.9,  00:12:19.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_05 ) Log.txt,14, 1105822, 13392, 336236, 32683076,  00:02:39.2,  00:12:42.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_SE_26 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,1, 1103054, 10128, 289549, 32572364,  00:01:21.3,  00:06:17.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,2, 1128506, 10128, 315001, 32623634,  00:01:46.7,  00:10:04.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,3, 1128506, 10128, 315001, 32623629,  00:01:36.7,  00:09:43.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,4, 1128506, 10128, 315001, 32623634,  00:01:36.3,  00:09:45.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,5, 1128506, 10128, 315001, 32623627,  00:02:09.6,  00:10:05.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,6, 1128506, 10128, 315001, 32623634,  00:01:39.7,  00:09:46.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,7, 1128506, 10128, 315001, 32623634,  00:02:21.8,  00:10:29.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,8, 1128506, 10128, 315001, 32623634,  00:01:35.6,  00:09:45.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,9, 1128506, 10128, 315001, 32623634,  00:01:42.0,  00:09:42.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,10, 1128506, 10128, 315001, 32623633,  00:02:07.9,  00:09:55.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,11, 1128506, 10128, 315001, 32623634,  00:01:38.4,  00:09:32.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,12, 1128506, 10128, 315001, 32623634,  00:02:13.6,  00:10:27.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,13, 1128506, 10128, 315001, 32623634,  00:01:41.7,  00:10:08.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_01 ) Log.txt,14, 1128506, 10128, 315001, 32623634,  00:02:08.5,  00:10:24.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,1, 3718428, 14016, 364460, 243863829,  00:24:59.2,  02:04:14.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,2, 3884356, 14016, 530388, 244195695,  00:45:50.6,  03:04:16.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,3, 3884356, 14016, 530388, 244195695,  00:51:55.9,  02:59:05.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,4, 3884356, 14016, 530388, 244195695,  01:10:11.5,  03:23:26.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,5, 3884356, 14016, 530388, 244195695,  00:38:50.9,  02:48:04.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,6, 3884356, 14016, 530388, 244195695,  00:44:31.9,  02:58:56.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,7, 3884356, 14016, 530388, 244195695,  00:55:23.2,  03:09:25.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,8, 3884356, 14016, 530388, 244195695,  00:52:22.7,  03:02:08.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,9, 3884356, 14016, 530388, 244195695,  00:38:55.3,  02:50:59.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,10, 3884356, 14016, 530388, 244195695,  00:53:42.8,  03:04:37.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,11, 3884356, 14016, 530388, 244195695,  01:00:49.0,  03:14:07.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,12, 3884356, 14016, 530388, 244195695,  00:37:05.6,  02:46:02.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,13, 3884356, 14016, 530388, 244195695,  00:45:38.4,  02:55:58.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SPP_27 ) Log.txt,14, 3884356, 14016, 530388, 244195695,  00:55:39.2,  03:04:07.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,1, 3754184, 24192, 448961, 244127198,  00:24:54.5,  02:07:20.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,2, 3920112, 24192, 614889, 244459060,  00:30:29.7,  03:03:09.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,3, 3920112, 24192, 614889, 244459060,  00:33:34.6,  02:54:15.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,4, 3920112, 24192, 614889, 244459060,  00:34:03.8,  02:58:52.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,5, 3920112, 24192, 614889, 244459060,  00:36:02.7,  03:02:07.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,6, 3920112, 24192, 614889, 244459060,  00:32:09.3,  02:57:02.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,7, 3920112, 24192, 614889, 244459060,  00:57:23.2,  03:22:25.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,8, 3920112, 24192, 614889, 244459060,  00:50:41.0,  03:17:32.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,9, 3920112, 24192, 614889, 244459060,  00:51:03.4,  03:18:36.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,10, 3920112, 24192, 614889, 244459060,  00:34:37.7,  03:02:24.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,11, 3920112, 24192, 614889, 244459060,  00:34:37.3,  03:03:34.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,12, 3920112, 24192, 614889, 244459060,  00:28:37.4,  02:58:04.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,13, 3920112, 24192, 614889, 244459060,  00:36:36.8,  03:05:54.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_16 ) Log (1).txt,14, 3920112, 24192, 614889, 244459060,  00:30:32.1,  03:00:09.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,1, 1053686, 8112, 231118, 32570559,  00:01:09.3,  00:07:53.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,2, 1079110, 8112, 256542, 32621490,  03:12:31.9,  03:22:46.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,3, 1079110, 8112, 256542, 32621490,  00:01:38.3,  00:12:32.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,4, 1079110, 8112, 256542, 32621490,  00:02:00.0,  00:12:29.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,5, 1079110, 8112, 256542, 32621490,  00:02:29.5,  00:13:26.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,6, 1079110, 8112, 256542, 32621490,  00:01:34.2,  00:11:34.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,7, 1079110, 8112, 256542, 32621490,  00:01:32.3,  00:11:04.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,8, 1079110, 8112, 256542, 32621490,  00:01:35.7,  00:11:35.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,9, 1079110, 8112, 256542, 32621490,  00:01:29.7,  00:11:02.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,10, 1079110, 8112, 256542, 32621490,  00:01:57.2,  00:11:35.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,11, 1079110, 8112, 256542, 32621490,  00:01:34.2,  00:11:08.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,12, 1079110, 8112, 256542, 32621490,  00:01:44.1,  00:11:50.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,13, 1079110, 8112, 256542, 32621490,  03:28:55.3,  03:38:32.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_19 ) Log.txt,14, 1079110, 8112, 256542, 32621490,  00:01:32.3,  00:12:14.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_SE_20 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,1, 3732036, 12960, 371869, 243900632,  00:15:02.0,  02:04:13.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,2, 3897964, 12960, 537797, 244232497,  01:26:08.5,  03:56:01.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,3, 3897964, 12960, 537797, 244232497,  00:32:09.3,  03:01:39.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,4, 3897964, 12960, 537797, 244232497,  00:37:27.8,  03:13:00.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,5, 3897964, 12960, 537797, 244232497,  00:26:08.8,  03:00:40.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,6, 3897964, 12960, 537797, 244232497,  00:22:56.5,  03:03:20.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,7, 3897964, 12960, 537797, 244232497,  00:23:47.6,  02:49:51.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,8, 3897964, 12960, 537797, 244232497,  00:35:51.3,  02:43:56.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,9, 3897964, 12960, 537797, 244232497,  00:46:40.9,  02:48:20.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,10, 3897964, 12960, 537797, 244232497,  00:32:48.8,  02:37:57.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,11, 3897964, 12960, 537797, 244232497,  00:27:27.8,  02:29:05.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,12, 3897964, 12960, 537797, 244232497,  00:56:56.4,  03:07:55.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,13, 3897964, 12960, 537797, 244232497,  01:09:39.8,  03:19:29.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NE_07 ) Log.txt,14, 3897964, 12960, 537797, 244232497,  00:24:52.3,  02:35:36.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,1, 1051222, 8112, 230418, 32425939,  00:01:09.2,  00:08:37.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,2, 1076702, 8112, 255898, 32476982,  00:01:37.5,  00:12:38.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,3, 1076702, 8112, 255898, 32476982,  00:01:32.5,  00:11:56.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,4, 1076702, 8112, 255898, 32476982,  00:02:02.6,  00:12:16.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,5, 1076702, 8112, 255898, 32476982,  00:01:33.0,  00:11:42.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,6, 1076702, 8112, 255898, 32476982,  00:01:31.1,  00:11:39.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,7, 1076702, 8112, 255898, 32476982,  00:01:28.2,  00:11:41.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,8, 1076702, 8112, 255898, 32476982,  00:01:53.6,  00:12:00.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_28 ) Log.txt,9, 1076702, 8112, 255898, 32476982,  00:01:26.3,  00:11:41.8. 
